"dataset_name","resultID","runID","assayID","pcrChemistryID","extractID","wellLocation","sampleName","copyNumber","control","userProvidedThresholdValue","CqvaluewithUserThreshold","systemCalculatedThresholdValue","systemCalculatedCqValue","userProvidedCqValue","CqIntensitySystemCalculated","rSquared","Cycle_Number1","Cycle_Number2","Cycle_Number3","Cycle_Number4","Cycle_Number5","Cycle_Number6","Cycle_Number7","Cycle_Number8","Cycle_Number9","Cycle_Number10","Cycle_Number11","Cycle_Number12","Cycle_Number13","Cycle_Number14","Cycle_Number15","Cycle_Number16","Cycle_Number17","Cycle_Number18","Cycle_Number19","Cycle_Number20","Cycle_Number21","Cycle_Number22","Cycle_Number23","Cycle_Number24","Cycle_Number25","Cycle_Number26","Cycle_Number27","Cycle_Number28","Cycle_Number29","Cycle_Number30","Cycle_Number31","Cycle_Number32","Cycle_Number33","Cycle_Number34","Cycle_Number35","Cycle_Number36","Cycle_Number37","Cycle_Number38","Cycle_Number39","Cycle_Number40","Cycle_Number41","Cycle_Number42","Cycle_Number43","Cycle_Number44","Cycle_Number45","Cycle_Number46","Cycle_Number47","Cycle_Number48","Cycle_Number49","Cycle_Number50","Cycle_Number51","Cycle_Number52","Cycle_Number53","Cycle_Number54","Cycle_Number55","Cycle_Number56","Cycle_Number57","Cycle_Number58","Cycle_Number59","Cycle_Number60","Cycle_Number61","Cycle_Number62","Cycle_Number63","Cycle_Number64","Cycle_Number65","Cycle_Number66","Cycle_Number67","Cycle_Number68","Cycle_Number69","Cycle_Number70","runRecordedBy","runDate","runTime","runPlatform","machineID","reactionConditions","reactionVolume","templateAmount","forwardPrimerBatch","reversePrimerBatch","dNTPConcentration","primerConcentration","probeConcentration","Mg2+Concentration","polymeraseBatch","polymeraseConcentrations","thermocyclerParameters","pcrDataNotes","taxonID","establishmentMeans","assayName","assayOwnership","assayDescription","assayCitation","assayDate","geneTarget","geneSymbol","dilutions","replicates","primerR","primerF","probe","ampliconLength (bp)","probeFluorescentTag","dye(s)","quencher","probeModification","kingdom","phylum","class","order","family","genus","subgenus","species","vernacularName","organismScope","replicateID","extractName","analyst","extractionDate","extractionTime","location","extractionMethod","methodCitation","extractionNotes","tubePlateID","frozen","fixed","dnaStorageLocation","extractMethodOfStorage","dnaVolume","quantificationMethod","concentration(ng/ul)","stationID","collectorName","replicateName","collectionDate","collectionTime","storageID","DateOfStorage","methodOfStorage","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","flowRate(m/s)","filterType","filtrationDuration(mins)","volumeFiltered","processLocation","replicationNumber","riparianVegetationPercentageCover","dissolvedOxygen(mg/L)","waterTemperature(C)","pH","TSS(mg/L)","EC(uS/cm)","turbidity(NTU)","discharge","tide","chlorophyl","salinity(ppt)","contaminants(ng/g)","traceMetals(mg/kg)","organicContent(%)","microbialActivity","grainSize","replicateDataNotes","siteID","stationName","decimalLongitude","decimalLatitude","geographicRegionID","locality","estimatedPerimeter","estimatedSurfaceArea(m2)","siteType","siteLength(m2)","projectID","continent","country","stateProvince","municipality","projectCreationDate","projectName","projectRecordedBy","projectOwner","projectContactEmail","projectDescription","InstitutionID","projectDataNotes","standardCurveID","standardCurveName","SCdate","SCrecordedBy","SCdataNotes"
"sadfg",NULL,"A","A","A","U","B09","88 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","8.677242","8.827561","8.831982","8.854088","8.839351","8.85114","8.859983","8.852614","8.854088","8.877667","8.873246","8.876193","8.85114","8.852614","8.86293","8.867351","8.870299","8.873246","8.892404","8.887983","8.886509","8.890931","8.889457","8.915984","8.905668","8.904194","8.918931","8.939563","8.960195","8.960195","8.973459","8.994091","9.01767","9.025039","9.022091","9.036829","9.054513","9.06925","9.083987","9.091356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"U","EE-18-088","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"B","Tzitziki","88 B",2018-06-11,NULL,"EE-18-088",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,16.2,4.3,NULL,NULL,0.0169,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Peskowesk Br.",-65.188016,44.28381,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","V","B10","89 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.549682","9.68379","9.685264","9.691159","9.701475","9.707369","9.719159","9.717686","9.741265","9.760423","9.789898","9.81053","9.812003","9.841478","9.859162","9.885689","9.907795","9.929901","9.946112","9.966744","9.980007","9.984428","9.999165","10.030113","10.021271","10.031587","10.041903","10.066956","10.089062","10.093483","10.097904","10.111168","10.130326","10.130326","10.121484","10.134747","10.156853","10.14359","10.164222","10.177485",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"V","EE-18-089","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","89 B",2018-06-11,NULL,"EE-18-089",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","W","B11","90 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.145884","9.28736","9.290308","9.302098","9.285887","9.309466","9.315361","9.316835","9.333046","9.343362","9.384626","9.389047","9.406731","9.422942","9.436206","9.458311","9.475996","9.496628","9.503997","9.520208","9.537892","9.527576","9.559998","9.570314","9.567366","9.582104","9.595367","9.608631","9.630736","9.633684","9.636631","9.645473","9.669053","9.661684","9.660211","9.672","9.698527","9.674948","9.697053","9.700001",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"W","EE-18-090","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","90 B",2018-06-11,NULL,"EE-18-090",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","X","B12","91 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","8.603556","8.753875","8.778928","8.781876","8.784823","8.803981","8.818719","8.81135","8.826087","8.827561","8.855561","8.854088","8.842298","8.845245","8.859983","8.868825","8.889457","8.890931","8.899773","8.929247","8.941037","8.93809","8.9543","8.980827","8.973459","8.97788","9.008828","9.030934","9.047145","9.053039","9.078093","9.089882","9.114936","9.123778","9.119357","9.134094","9.1562","9.157673","9.185674","9.191569",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"X","EE-18-091","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","91 B",2018-06-11,NULL,"EE-18-091",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","Y","C01","92 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.439153","9.624841","9.621894","9.646947","9.652842","9.667579","9.664632","9.676421","9.682316","9.682316","9.707369","9.702948","9.682316","9.691159","9.692632","9.702948","9.722107","9.725054","9.732423","9.744212","9.753055","9.754528","9.773687","9.797266","9.795792","9.806108","9.831162","9.854741","9.878321","9.882742","9.894531","9.910742","9.94169","9.957901","9.950533","9.96527","9.997692","9.994744","10.018324","10.030113",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"Y","EE-18-092","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","92 B",2018-06-11,NULL,"EE-18-092",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","Z","C02","93 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.262307","9.464206","9.543787","9.567366","9.567366","9.604209","9.602736","9.626315","9.635157","9.646947","9.676421","9.672","9.669053","9.680843","9.692632","9.707369","9.725054","9.736844","9.748634","9.75895","9.772213","9.761897","9.794319","9.809056","9.81053","9.820846","9.840004","9.860636","9.89011","9.896005","9.909269","9.921058","9.950533","9.963796","9.956428","9.97706","10.013902","10.003586","10.030113","10.047798",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"Z","EE-18-093","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"C","Tzitziki","93 B",2018-06-11,NULL,"EE-18-093",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.8,18.8,4.5,NULL,NULL,0.0175,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Lower Mersey R.",-65.178066,44.284523,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AA","C03","94 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.369888","9.54084","9.562945","9.590946","9.596841","9.610104","9.598314","9.611578","9.605683","9.626315","9.638105","9.63221","9.618947","9.626315","9.638105","9.642526","9.660211","9.677895","9.676421","9.700001","9.710317","9.714738","9.74716","9.766318","9.776634","9.792845","9.819372","9.851794","9.881268","9.89011","9.912216","9.929901","9.957901","9.962322","9.969691","9.981481","10.000639","9.99327","10.013902","10.021271",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AA","EE-18-094","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"D","Tzitziki","94 B",2018-06-11,NULL,"EE-18-094",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,20.8,4.51,NULL,NULL,0.01758,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Black Rattle",-65.171061,44.309693,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AB","C04","95 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.101672","9.279992","9.31094","9.325677","9.316835","9.341888","9.335993","9.341888","9.343362","9.377257","9.394942","9.397889","9.394942","9.417047","9.439153","9.446522","9.452417","9.478943","9.490733","9.50547","9.521681","9.524629","9.559998","9.574735","9.577682","9.577682","9.607157","9.611578","9.629263","9.636631","9.648421","9.646947","9.669053","9.673474","9.664632","9.673474","9.704422","9.680843","9.69558","9.702948",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AB","EE-18-095","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"D","Tzitziki","95 B",2018-06-11,NULL,"EE-18-095",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,20.8,4.51,NULL,NULL,0.01758,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Black Rattle",-65.171061,44.309693,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AC","C05","96 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.346309","9.498102","9.490733","9.492207","9.490733","9.493681","9.480417","9.506944","9.512839","9.534945","9.559998","9.579156","9.583577","9.604209","9.639579","9.658737","9.645473","9.672","9.708843","9.707369","9.726528","9.722107","9.75895","9.763371","9.781055","9.772213","9.801687","9.806108","9.826741","9.834109","9.834109","9.840004","9.863583","9.879794","9.865057","9.872426","9.898953","9.896005","9.9019","9.907795",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AC","EE-18-096","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"D","Tzitziki","96 B",2018-06-11,NULL,"EE-18-096",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,20.8,4.51,NULL,NULL,0.01758,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Black Rattle",-65.171061,44.309693,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
"sadfg",NULL,"A","A","A","AD","C06","97 B","NA",NULL,NULL,"No Threshold Value Provided by User","Unable to Determine Threshold",40,NULL,"None > 40","NA","9.865057","9.987376","9.996218","10.009481","10.003586","10.01685","10.012429","10.041903","10.046324","10.061061","10.084641","10.093483","10.087588","10.10822","10.14359","10.158327","10.153906","10.178959","10.217275","10.224644","10.242329","10.239381","10.283593","10.295382","10.301277","10.299803","10.323383","10.333699","10.351384","10.358752","10.360226","10.364647","10.394121","10.402964","10.392648","10.407385","10.420648","10.425069","10.432438","10.442754",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Tzitziki Loeza-Quintana",NULL,NULL,"MIC","M0000646",NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Hold at 95°C for 02:00, Cycle 40 times acquiring on Green, Hold at 95°C for 00:15, Hold at 60°C for 00:45, Acquire data",NULL,8038,"Endangered","Southern Pike","Precision Biomonitoring","Targeted qPCR assay targeting 90 bp region of mitochondrial brook trout genome","https://precisionbiomonitoring.com",2018-06-11,"Cytochrome B","CytB",NULL,5,NULL,NULL,NULL,194,"FAM™",NULL,NULL,NULL,"animalia","chordata","Actinopterygii","Esociformes","Esocidae","Esox",NULL,"niger","Chain pickerel",NULL,"AD","EE-18-097","Tzitziki",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"qPCR on mic",NULL,"D","Tzitziki","97 B",2018-06-11,NULL,"EE-18-097",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.6,20.8,4.51,NULL,NULL,0.01758,NULL,NULL,NULL,0.01,NULL,NULL,NULL,NULL,NULL,NULL,"A","Black Rattle",-65.171061,44.309693,"A","Kejimkujik National Park",NULL,4.04e+08,"Lake",NULL,"Keji","North America","Canada","Nova Scotia","Annapolis",2018-06-20,"Kejimkujik National Park eDNA","Abi Yogasekaram","Tzitziki","tloezaqu@uoguelph.ca","Blandings Turtle Detection","University of Guelph",NULL,"A","Chain_Pickerel_SC",2018-07-30,"Tzitziki",NULL
